Unnamed: 0,business_id,stars,text,review_length,0,1,2,3,4,5,nouns,food_aspects,service_aspects
111,sWucpMb_MDdqAthWFFisow,5,"I have been going here for years.  The prices have gone up a bit over the years, but the quality and quantity have not changed.  I love the turkey reuben , which like all their sandwiches, violates the ""never eat anything bigger than your head"" rule.  Breakfast is good too.  You need to get there  in the late afternoon or early evening.   After 5 is insane!  You will have to wait, but it is worth it.  Excellent mac and cheese (Fridays in Lent) and it sells out quickly!",473,0.014921272765503644,0.020809157626345533,0.04221090305515069,0.06188002913846319,0.5525588082582671,0.30761982915626984,"years,prices,bit,quality,quantity,turkey,reuben,sandwiches,anything,head,rule,afternoon,evening,mac,cheese","prices,quality","years,quality,evening"
112,ifQtOsLs5ZOIM4VrLjVfCA,5,"Jimmy a is by far the best breakfast diner in Lake county.  Staff is beyond friendly, very attentive also.  Food is too notch and looks amazing.  We eat there at least once a week.  To top it of the prices are incredibly fair.",226,0.0,0.0,0.11913301103652785,0.00019290435487914165,0.8806740846085929,0.0,"breakfast,diner,county,notch,week,prices",prices,week
113,ky4AyA_y6gx20tf95mZxSA,4,"Easily the best restaurant in Geauga County. I don't give it five stars because that is reserved for places like Cut and Spago and such, but that doesn't mean I find this less enjoyable. The food is very good and the seasonal cocktails are fun (and yummy!). The atmosphere is warm and rustic with a cozy fireplace. The cedar plank salmon is muy delicioso and the butternut squash with maple syrup butter is to die for (and you will, if you try to take a bite of mine!). Prices don't seem high at all to me, but I live in LA where you can run up a tab of $300 for two people without much effort :)",596,0.1927558314028344,0.03936923432555591,0.08255636828564608,0.03279395981771965,0.336301163537646,0.31622344263059804,"restaurant,stars,places,food,cocktails,atmosphere,fireplace,cedar,plank,salmon,butternut,maple,syrup,butter,bite,prices,tab,people,effort","food,prices",None
114,ZTg8adZipR3QDoJmFZZqJw,4,"Yes, it is now a chain, but was once a single restaurant in Long Beach CA, and I've been to that one many many times. This location does not disappoint (unlike Long Beach though, it is not on the water, so that is sad). The food was excellent, as was the server. I had French onion soup and the BBQ chicken salad, and mom had the fish and chips. Mom said it was as good as the ones she had in the LBC. Also, the cherry limeade (alcoholic!) was yummy! If you haven't been, try it, you won't regret!",497,0.0,0.0,0.0435031652462037,0.05287527039024557,0.0536955370526842,0.8499260273108664,"chain,restaurant,times,location,water,food,server,onion,soup,chicken,salad,mom,fish,chips,ones,cherry,limeade","water,food,soup,chicken,fish",times
115,meXjqyhTNLFmknY39y2sMg,4,"Oh Christmas Ale, oh Christmas Ale, how lovely do you taste... And how I wish I could get it in LA. Yes, for all LA's cool places to eat, you in Cleveland have Great Lakes Brewing Co. and we do not. Some Christmas Ale and the Stilton Cheese Soup are the best warm ups ever on a cold winter day and luckily, I was able to partake on a recent visit ""home"".",354,0.17477213780471804,0.059023644116753815,0.1575763639830103,0.07064544306387155,0.2817939686012938,0.2561884424303526,"places,ups,winter,day,visit,home",home,"day,home"
116,ZVlAV-bkz-oN7foA5HHWDg,4,Tasty treats! Love their pretzels and cheese. Mac and cheese was really good too. Hip atmosphere you don't expect to find in Concord. Will be back for sure.,156,0.04647529455193609,0.07968132240179117,0.09590219331187104,0.16774706919996074,0.30966836359949834,0.3005257569349426,"tasty,pretzels,cheese,atmosphere",None,None
117,a2sd-TK6b6kCud8Nf_30tA,4,"Just moved here from Los Angeles and am missing In & Out. This place will fill the void (mostly). It's actually much more like The Habit (another SoCal yummy chain). Nice fresh burgers, good fries. I like the industrial vibe, too. Will definitely be back.",255,0.06213174835713815,0.0,0.005414639883898825,0.7127829440134656,0.19158094940648426,0.02808971833901308,"place,void,chain,burgers,fries,vibe",None,None
118,Z1mLBp6BMlHSQUh364vk1g,4,"Cleveland is developing a reputation for excellent dining and deservedly so. The Blue Point Grille should be considered one of the better places to eat in Cleveland. The only other seafood place I am aware of is Pier W, which was old and tired when I used to live in Cleveland (it could have changed of course). Blue Point Grille is much more current and interesting.

First, the interior of this place is gorgeous. they have used the character of an old building to create a chic, yet warm environment. Even on a cold, snowy evening, the Blue Point Grille's tall windows looked stunning as we gazed out into Public Square. 

The food was very good. I had swordfish that was quite tasty and the rest of my party seemed to be enjoying their entrees as well. The lobster bisque was delicious. 

A lot of reviewers seem to think this place is pricey, maybe it is for Cleveland, but not compared to Los Angeles (where I live now). I thought it was generally what you would expect to pay for good food.",997,0.15463786212252287,0.0,0.0,0.0,0.5558983914013441,0.2894637464761329,"reputation,dining,places,seafood,place,course,interior,character,building,chic,environment,evening,windows,food,rest,party,entrees,lobster,bisque,lot,reviewers","seafood,food","building,evening,rest"
119,JFaTPxWQC14VmFnXLv7W1g,5,"Oh Melt, how you taunt me by being so far away. Open a store in Los Angeles, please? I know, you would not be so cool without your Cleveland sports and music memorabilia, but we could still enjoy your cheesy awesomeness, no? Especially the lasagna grilled cheese, oh my that was something else!",294,0.31378992599914257,0.08206304541703471,0.0,0.09382868910401987,0.21854330485036053,0.2917750346294424,"store,sports,music,memorabilia,cheesy,awesomeness,lasagna,cheese,something",store,sports
120,EDjz3N5KpsygQxnWi9iP3w,4,Can't beat the deals for wings on mon and tues nights. They also have a good selection of beer. Holly even gave me and my bro a free beer after she took mine by mistake.,169,0.9642012365575034,0.0009713641715893183,0.0,0.034827399270907215,0.0,0.0,"deals,wings,mon,nights,selection,beer,bro,mistake",None,None
121,WAzIjBcsRIY7HKhTMxVeow,5,"Happy hour. We got a $5 burger, $5 Wings, $5 Artichoke & Chips. The flour chips that came with the dips were inconsistent. Some were soft and chewy and some were just perfect crisp.  Not sure what that was about. The Burger and Wings ruled. The service was great too. I'm giving 5 stars because its the first place I have enjoyed here at happy hour... down to earth and fun.",374,0.28914722792058123,0.010811466436501094,0.15619203266912898,0.5438492729737886,0.0,0.0,"hour,burger,flour,chips,dips,service,stars,place,earth,fun",None,service
122,aPnAEP8WzjJkxyAJ59GS8Q,4,"Got a 3 chicken meal with some nan. Vindaloo, Tikka Masala, and something the guy  told me was real good so I got it.  Its was all good except for the chicken being dry in the Tikka Masala. The man and lady running the place were SUPER nice. Good food, nice people.",265,0.2267718321660037,0.0,0.0,0.0,0.23846536932413906,0.5347627985098572,"chicken,meal,nan,something,guy,man,lady,place,food,people","chicken,meal,food",None
123,kXIJwryYY2xDHNnI7jz-WQ,5,Very authentic. Even better Pho than some places in Southern California.  I ordered take out. It was ready on time and warm when I got to the hotel.,148,0.0,0.018370763547374002,0.0,0.0,0.3133219694520317,0.6683072670005943,"places,time,hotel",None,time
124,112pGcb0ZB666d_IwFt4jA,4,"I ordered delivery on 7/26 and it was pretty much a success.

I found that the value for my money was pretty good.

I had the lamb salad, which had a reasonable number of lamb chunks and a healthy dose of cabbage based salad that actually tasted pretty good.

I had two of the mini samosas. The paneer and spinach ones. They were also pretty good, but definitely small.

I also had the Masala Chai, which was actually pretty spicy for a drink. Almost two spicey.

I ordered just enough to avoid a delivery charge. Ordering on the phone wasn't super easy, the young kid who took my order had to ask if they could deliver a drink or if I was in there range or if they had the advertised dessert from the hand out flyer I got at the Shaker Square farmers market. Delivery time from the moment I hung up was about 30 minutes, and I live pretty close.

It comes down to Chutney Rolls being a good value for the cost, and I would recommmend you try them!",948,0.14357179842934178,0.09244791353065587,0.0,0.0,0.0,0.7639802880400024,"delivery,success,value,money,lamb,salad,number,chunks,dose,cabbage,samosas,paneer,spinach,ones,drink,spicey,charge,phone,kid,order,range,dessert,hand,flyer,farmers,market,time,moment,minutes,cost","drink,farmers,cost","delivery,number,charge,phone,order,time,cost"
125,g5XW5RiVhykjleeRrWlJ2g,5,"I just stopped in for the first time on a Wednesday night and ordered the terriyaki chicken plate. Now, at $8.50 this is a dollar or so higher than you standard terriyaki plate should run you, and I should know, I love terriyaki plates.

What you get is a good value on your money though. It was as though each piece of chicken was breaded and fried up just for me, which is different from your traditional grilled turkey thigh/breas smothered in terriyaki glaze. This joint had it's own sauce, which was actually pretty good, and the chicken was of a high quality too. The portion was smaller than I like, and the salad that is included was well presented, but thin.(The cutely cut my one slice of cucumber, and two tomatoes)

They Miso soup for $2, which sounds like a fabulous deal, because I also love miso soup.

The owner, is a friendly british chap in what I'd guess is his 50s. The place has a down home feel to it, the opposite of loathsome chain restaurants.

I look forward to trying other dishes from this slightly pricey cafe, and at this stage, would be glad to recommend it to others.",1099,0.0,0.0,0.0,0.0,0.3164601217808597,0.6835398782191403,"time,night,chicken,plate,dollar,plates,what,value,money,piece,turkey,thigh,breas,terriyaki,glaze,joint,sauce,quality,portion,salad,slice,cucumber,tomatoes,soup,deal,owner,chap,50s,place,home,feel,opposite,chain,restaurants,dishes,cafe,stage,others","chicken,quality,soup,home,restaurants","time,quality,home,others"
126,nJrFxROYx9sis3acKkhzgA,5,"WAITING:
- Sunday night at 7pm. Waited 5 minutes to be seated. Had a reservation.
- About 15-20 minutes waiting for each course.

SERVICE:
- Water refilled water quickly, table cleaned after each course promptly.

APPETIZER - MUSSELS:
- Highly recommend them.
- If most other mussels are prepared well-done, these were medium-rare. Very succulent. Moist. Melts like butter, with waves of ocean.
- Sauce: rich in cream with some spicy note. Very flavorful and complex.

APPETIZER - BONE MARROW:
- Interesting dish. Worth getting once.
- Interesting to look at. Big cross-section of bone with jelly-like bone marrow with some greens filling in the middle.
- Served with toasts and pickled veggies.
- The bone marrow tastes like an interesting butter, in gelatin, animalistic form. 
- Definitely interesting experience. The toast itself is unremarkable.
- Seasoning: has citrous note that balances the fatty richness of bone marrow. Very intricate.

ENTREE: PORK CHOP:
- Highly recommend them
- Some parts more moist and medium, while other parts cooked more thoroughly. Overall very tender.
- Plentiful serving.
- Seasoning: the white creamy sauce with the pickled vegetables were eye-awakening. Tangy and new. Balances the meat very well. 

SIDE DISH: BRUSSEL SPROUTS
- Highly recommend them
- Unevenly distributed tangy vinegar taste. The random striking of the palate makes the tasting more interesting.
- Sauteed pretty heavily, which brings smoked flavor that adds to the complexity of the taste.
- Not going to bring incredibly rich, creamy profile, but very enjoyable side-dish in its own right.",1600,0.0,0.0,0.05152832284415789,0.0,0.0,0.948471677155842,"night,pm,minutes,reservation,course,water,table,mussels,succulent,melts,butter,waves,ocean,cream,note,dish,cross,section,bone,marrow,greens,middle,toasts,veggies,tastes,gelatin,form,experience,toast,richness,entree,pork,chop,parts,moist,medium,serving,seasoning,creamy,sauce,vegetables,eye,awakening,meat,vinegar,taste,striking,palate,sauteed,flavor,complexity,profile,side,right","water,vegetables,meat","cross,experience,serving"
127,WGkqfp1-3130v8xhCb3APg,5,"This place is typically busy. There are exactly four tables, so it is difficult to find seats at times. The food was great! I would recommend the tacos especially. There is a great beer selection.",196,0.4566834220658126,0.0,0.4497634916454484,0.0,0.09355308628873894,0.0,"place,tables,seats,times,food,tacos,beer,selection",food,times
128,jRAUH6Ypc_2rX_nh3NMqcQ,5,"Wednesday, 1/2 off sushi day! Arrived at 6:30 pm. Tables were all taken, but we were able to sit at the bar right away. It was actually cool to see the chefs make the sushi right in front of us.

We got blue ribbon, rainbow, and yellow tail nigiri-sushi. Blue ribbon is something you expect from typical Japanese restaurants, though delicious. 

But rainbow and yellow tail nigiri-sushi! What made them special were the sashimis on top of the rice. These are kept really cold, soft, fresh, and THICK. By far the thickest sashimis I've seen on the sushi. Just a wonderful experience.

And I only paid $20 for the dinner! Amazing.",628,0.1623966644783287,0.0,0.0,0.0,0.5678970474425821,0.26970628807908914,"sushi,day,pm,tables,bar,chefs,front,ribbon,rainbow,tail,nigiri,something,restaurants,what,sashimis,top,rice,experience,dinner","restaurants,rice","day,experience"
129,AbPQf-X7awuPFDULiJ43bg,5,"Superior Pho is awesome.

There are many pho places in Cleveland. Important criteria for pho: price and soup. Pho here is very affordable at around $6 for small and $7 for large. And the soup! It's soooo good. Better than its competitors for sure.

The next time it's kinda chilly and rainy, hit Superior Pho.",309,0.0,0.0,0.013128325411095102,0.0,0.5352732638401423,0.4515984107487626,"pho,places,criteria,price,soup,good,competitors,time",soup,time
130,wftmt-n8OUA4Ng3bWWH5dw,4,"Shrimp wonton egg noodle soup was really good! The soup is rich in a seafoody way (reminds me of Japanese ramen), and the thin noodles are chewy. Not fancy descriptions, but it was delicious!

Schezwan double baked pork was also very good. A spicy dish. Comes w/ as many dried peppers as the meats themselves, but it's not THAT spicy if you don't eat the peppers. But the pork! Their textures are chewy and at times even crunchy. The sauce is tasty. It'd be a really good entree to order for a group, but I wouldn't recommend only eating Schezwan double baked pork by itself as a meal, since it's spicy and one-dimensional; you get kind of sick of eating it half way through; though this may be true for all the Chinese meat entree...

And I'd follow the advice from the fellow yelpers on picking an appetizer and an entree for two people.",839,0.0,0.0,0.0,0.0,0.0,1.0,"egg,noodle,soup,seafoody,way,ramen,noodles,descriptions,pork,dish,peppers,meats,textures,times,crunchy,sauce,entree,group,meal,meat,advice,yelpers,appetizer,people","soup,meal,meat","way,times"
131,bgNmUYcraelf27TviWEMGA,5,"Fantastic place. I loved my eggs benedict w/ Maryland crab-cake. It went down very smoothly with the mild, but smooth coffee. I had great experience here.

To note, I waited about 15"" to sit on a Sunday around 12:30pm, and the food took some time to come. I was in a mood to enjoy anyway, so I had a great time.",311,0.07804514548233521,0.0,0.4971903394652957,0.0,0.15937607142450158,0.2653884436278675,"place,eggs,crab,cake,coffee,experience,food,time,mood","coffee,food","experience,time"
132,K6fYrrTorlpXmqutRcrHzg,5,loved the beer sampler - 4 for 10 dollars. I really liked head hunter rye. Also loved duck breast.  portion is small but it was juicy.,134,0.5511225934194007,0.0,0.0,0.09054510746141917,0.0,0.3583322991191802,"beer,sampler,dollars,head,hunter,rye,duck,breast,portion",None,None
133,jhCcZgDhPh5oiPgOXYTkrg,4,"i had phili steak gyros. the pita bread was well made, the meat scrumptious, and their cucumber yogurt was also satisfyingly cooling. definitely a good choice when you have cravings for gyros.",192,0.0,0.0,0.04974009992861824,0.0,0.0,0.9502599000713816,"phili,steak,gyros,pita,bread,meat,cucumber,yogurt,choice,cravings","bread,meat",None
134,xBgQ4T6mhS5VsmK9u6mBcg,5,"Duck confit for brunch was to die for. Absolutely stunning! As you bite, u hear a crunch thru the crispy skin, with a rush of moist juice n rich flavor. Then spooon the grits with runny yolk, flying thru the creamy dreamy richness. Finally fork the greens w pickled veggies in grape jamm, refreshing acid to pull u out of the dream, but the new sweetnes of the jam will take you on yet another cognitive journey, a nirvana making you wonder if you are in colorado.",464,0.0,0.006656482896835968,0.0,0.0,0.0,0.993343517103164,"duck,confit,brunch,crunch,crispy,skin,rush,moist,juice,flavor,grits,yolk,creamy,richness,greens,veggies,grape,jamm,refreshing,acid,u,dream,sweetnes,jam,journey,nirvana,colorado",None,None
135,c6ed3FFQjKUb4vHOjHCcfA,4,"Had duck choo chi and country pad thai on a Friday afternoon. The food came out literally in five minutes. The duck meat was really well cooked. Country pad thai is similar to a regular rendition, but it was a refreshing change.",228,0.0,0.0,0.0,0.019348643400297967,0.13930451653280745,0.8413468400668945,"duck,choo,chi,country,pad,afternoon,food,minutes,meat,thai,rendition,change","country,food,meat",country
136,CmIEkQZ87j1IGm9qWYqUdQ,5,"Let me put it this way.

My dinner at Toko's was the best dinner I've had this month. It was better than any other Japanese restaurants I have visited in Ohio over the last four years.

So it is $19.99 all you can eat. Caveat is you can only get 4 slabs of sashimi per person. 

OMG, let me tell you. Those were the best sashimi's I've had in Ohio. When I see other folks just getting california rolls to jam in their stomach pouch, I see lost opportunities. I tried octopus, red hopper, yellow tail, and striped bass. They were all out-of-this-world. I know there's no ocean nearby. But somehow, these sashimi's were absolute, lethal killers. Mellow you out, put you through nirvana. I didn't want to use soy sauce, it was that good. 

Likewise, sushis were also very good. I really liked eel, egg, & yellow tail.

The boss part about this is you can order so many different appetizers! And my goodness... The scallop pancake, holy moly! It is so chewy, and full of flavor. Beer nariyaki (something like that?). Just really neat, full of flavor, but really thoughtfully packaged.

They had it all for me. Lean food, with such great flavors in sashimi and appetizer. Even the rolls (I got eel w/ avocado) was not one of those giant, tons of mayo-based sauce, in your face decoration. It was modest but, man those flavors!!!!

If my parents/ friends came to town, I'd bring them here. Personally, I liked the flavors here more than even some of the best restaurants in Cleveland, like greenhouse of tavern, lola, etc.

For the $19.99, I ended up getting two sets of orders:
miso soup; clear broth soup; scallop pan cake; beef nakiyaki(?); 2 sets of sashimi (4 pc's total); 2 pc's of sushi; 2 sets of rolls.

Go here, b/c I want this restaurant to stay open and also keep its quality! Go go go!",1792,0.038380718903151416,0.03642803407774076,0.0,0.0378448893274292,0.3790674070673368,0.5082789506243419,"way,dinner,month,restaurants,years,caveat,slabs,sashimi,person,folks,california,rolls,jam,stomach,pouch,opportunities,octopus,hopper,tail,bass,world,ocean,killers,nirvana,soy,sauce,eel,egg,boss,part,appetizers,goodness,scallop,pancake,moly,flavor,beer,nariyaki,something,food,flavors,appetizer,avocado,tons,mayo,face,decoration,friends,town,greenhouse,tavern,lola,sets,orders,miso,soup,broth,pan,cake,beef,nakiyaki,pc,total,sushi,c,restaurant,quality","restaurants,food,soup,beef,quality","way,month,years,part,quality"
137,J1RDyyPxhioqm8c_fi4P4Q,4,"Upon reservation the restaurant accommodated us promptly. the waiter was merchant-like, encouraging us to order wine and desert; I personally prefer waiters to only intervene when prompted. LOLA has an ipad as the drinks menu; fancy fancy. i ordered this plum-flavored belgian beer that turned out to be $8 wood chuck. note to self: always try wine at a three dollar sign restaurant.

as advertised, beef pierogi was awesome. it has many different flavor in ways that you don't experience everyday. it is ""the difference"" you expect when you commit yourself (financially) for a fine dining. For entree, I tried the two pork dish: pork chop and the quail & pork belly. Pork chop doesn't have too many different flavors; it's mostly the pork chop and grits, but the flavor is very rich; it's one of those things you just describe as ""damn good."" For me personally, it wasn't quiet the ""blew me away"" fine dining entree i hoped it would be. Pork belly was okay, while the quail was a bit salty but very flavorful; the side vegetables had refreshing and sour flavor and turned out to be my favorite part about this dish.

overall, i really liked beef pierogi, but was not blown away by the pork dish. between the two pork dish, i'd recommend the pork chop. and i wish i never ordered the $8 wood chuck.",1298,0.10776987776349717,0.0,0.0,0.0,0.0,0.8922301222365029,"reservation,restaurant,waiter,merchant,wine,desert,waiters,ipad,drinks,menu,fancy,plum,beer,wood,chuck,self,dollar,sign,beef,pierogi,flavor,ways,difference,dining,entree,pork,dish,chop,quail,belly,flavors,grits,things,bit,side,vegetables,part","wine,drinks,beef,vegetables",part
138,7D-ATDP9Ezr1ZehszsotOQ,5,"By far this is the best Mexican restaurant in Cleveland.  All the food is amazing, personally I recommend the Macho Burrito and to bring a friend (or be prepared to take half of it home for a second meal).",205,0.0,0.03230923939748282,0.013511202466324522,0.0,0.6774401676128324,0.2767393905233601,"restaurant,food,friend,half,meal","food,meal",None
139,mLjDh0vQYBCY6g9T1HczVw,4,"I'm so glad that there's Great Lakes at Cleveland Hopkins. This will likely give you the best possible food you could find in the entire airport. I had excellent Bratwurst paired with the Gold lager. I would not recommend this if you were in a hurry though, the food takes time.",278,0.0,0.0486607737453144,0.4770275814927424,0.012507562061641235,0.3642421222919871,0.09756196040831501,"food,airport,lager,hurry,time",food,"airport,time"
140,_OimUEl0DzPg6GtJXYeoJw,4,"This is quick Italian food delivered Chipotle-style, which seems to be a trend these days. I'll give extra points for service, cleanliness, novelty, large serving portions, value for money, and environment/decor. The food itself is average but worth my while for a quick take out order if I wasn't in the mood to prepare dinner. This all boils down to 4-stars overall.",368,0.0,0.08607619978040912,0.2553708567709139,0.0,0.059443579905021776,0.5991093635436551,"food,style,trend,days,points,service,cleanliness,novelty,portions,value,money,environment,decor,take,order,mood,dinner,4-stars",food,"days,service,take,order"
141,jA3xcba82t8x06H8NzG4VQ,5,"This is the same great food with the same melt-in-your-mouth braised pork belly, that ended up in my belly, and with the same degree of satisfaction as before. This is just a block away or two maybe from the previous location, except the place is just bigger and better with twice the fun. We had the bahn mi, braised short rib and the burger -- all very worth the visit.",371,0.07558445347196445,0.0,0.1901270413751456,0.4769185227344166,0.12247288641503852,0.1348970960034348,"food,melt,mouth,pork,belly,degree,satisfaction,block,location,place,fun,bahn,rib,burger,visit",food,None
142,S1zlGFu9fi5-QmVpGqsKsA,5,"I do not know why this restaurant has mixed reviews. To me, it is the closest to what was served to us in Italy. The food was flavorful, organic, fresh and with a notably toned down acidic note. You'll know it's the real deal when they serve calamari 'naked'. 

I love ""Italian"" as well as ""Italian-American"", but both are different. Michaelangelo's represents the former more than the latter.",393,0.0,0.12230910159988832,0.0,0.0,0.4122862526309236,0.4654046457691881,"restaurant,reviews,food,note,deal",food,None
143,__rNL7RODe1D85sWuU-FKg,4,"We walked in to have breakfast here for the first time today, and as I checked out yelp, I was intrigued by the mixed reviews. This was an 8AM breakfast on a weekday and when we walked in, the place was almost empty. We had a pleasant and engaging server who had a natural rapport about him. We find out this place gets pretty much mobbed on weekday lunch and on breakfast weekend hours.

The breakfast was great. I ordered the classic bacon and eggs breakfast they had at the top of the menu, which I would recommend. The tastiest part of this breakfast was the potato hash because they used whole, mini b-potatoes with skin seared to a crunchy potato-chip-like texture that tasted pleasantly onion-y, garlicky and herb-y . Hash potatoes sometimes suffer from sogginess -- not his one. Bacon was thick cut, which was another plus. My s/o ordered the deliciously fluffy pancakes on a thankfully-not-too-sweet cherry reduction.

The price of $35 for 2 people, to me, for the quality of what we ate, was way more than fair. If you want to go any lower on the price point, then you'd have to skip on a few wonderful ingredient details (like whole fresh potatoes, art on your latte, home-made cherry sauce, fresh berries, home-made sourdough) and will basically translate to a place like Bob Evans. Price it any higher -- then we're talking brunch at Fire where more twists ergo, pricier ingredients, are to be expected.

I love the architecture and the nostalgia-inducing interior. Diners like this were prevalent at a time of American optimism and wonder. Sadly, along with American optimism, there's only a few of them left these days. Finally, a few theories on why I think there are mixed reviews: (1) when this place gets too crowded, the added task and time pressure might affect service (2) too-high expectations for the Katz name? maybe.

As a first-timer, my verdict is that I'm coming back -- but will continue to avoid times when it is crowded.",1952,0.0,0.0,0.09480928503068947,0.02403248390443699,0.5172743696729533,0.36388386139192025,"breakfast,time,today,yelp,reviews,weekday,place,server,rapport,lunch,weekend,hours,bacon,eggs,top,menu,part,potato,hash,b,potatoes,skin,crunchy,chip,texture,onion,herb,sogginess,one,cut,plus,o,pancakes,cherry,reduction,price,people,quality,point,details,art,latte,home,sauce,berries,sourdough,brunch,fire,twists,ergo,ingredients,architecture,nostalgia,interior,diners,optimism,wonder,days,theories,task,pressure,service,expectations,name,timer,verdict,times","quality,home,ingredients","time,today,hours,part,one,plus,quality,home,days,service,times"
144,2I7QtHJI-izdThjghMaT1g,4,"Magnifico! Cafe Toscano is a true, food-made-from-scratch, non-chain, locally-owned Italian restaurant at the heart of Aurora. Who knew? I love the food here that is obviously made with care and it simply tastes better. Places like this are the death of Olive Garden. I particularly love the clams linguine. They have happy hour, more than ample parking and a patio that is open in the summer. Sometimes, I call in for take out.",428,0.37704174158126585,0.043712663789348016,0.0,0.0,0.5190474932236941,0.06019810140569198,"food,scratch,chain,restaurant,heart,who,care,places,death,clams,linguine,hour,parking,patio,summer","food,care",care
145,Xx0iT938ygogOz6qIVG0hw,5,"I had the lemon-crusted cod on risotto. There are things about restaurant fish that I look for, and this dish hit all the right marks. First off, the skin and crust was crispy and well-seared. The meat was flaky, well cooked, yet moist and tender. The infusion of citrus and the way it was seasoned did not overpower. It tasted as if it was caught that day and did not taste ""fishy"". The risotto provided a good balance.

My dinner date had the rib-eye, which I tasted. The things I look for: they had the done-ness right and it was tender. Red and Moxie are the only places that get the done-ness correct 100% of the time (The reason why I'm a regular at Red). These had bacon fingerling potatoes and spiced green beans on the side. The whole combination worked and made for an interesting mix of flavors.

I'm coming back.",824,0.0,0.08701267696410894,0.0,0.01555463153968467,0.0,0.8974326914962064,"lemon,cod,risotto,things,restaurant,fish,dish,marks,skin,crust,crispy,meat,moist,tender,infusion,citrus,way,day,balance,dinner,date,rib,eye,ness,right,places,%,time,reason,bacon,potatoes,beans,side,combination,mix,flavors","fish,meat","way,day,time"
146,udFcIcbWbxrO8uLF95WnQg,5,"Located in Cleveland's historic (and newly redecorated) theater district, this is one of my favorite restaurants in Cleveland. Here's the drill: book an evening show in playhouse square along with reservations for this foodie marvel, leave car with the valet, and simultaneously solve parking, dinner and an easy way out of the district. Do specify to the server that you are watching a show so they are aware. I also recommend a good 1.5-2hours to show up at this place before the show.

This is a great place to bring a group. It is one of Zack Bruell's restaurants that feature new-american dishes with a heavy French influence as opposed to the more traditional-leaning french served in L'Albatross (another favorite). There might be some mild Asian fusion going on, but not to the extent Table 45 does it.

I recommend a close look at the cocktail menu, and for everything else, think pork, of which THE dish for me is crispy pork shank, served on a bed of collard greens, on an acidic reduction to balance things out. Much like that pig face of Greenhouse Tavern, you might need (a) that cocktail or a shot of schnapps to help melt the thing in your stomach, LOL and (b) a person to share it with. If you don't want to kill your arteries, they do excel in the fish department.

Enjoy your dinner, cocktail and the show!",1325,0.13616153484904267,0.0,0.06015932347368187,0.0,0.3606846644325727,0.4429944772447029,"theater,district,restaurants,drill,evening,show,playhouse,square,reservations,marvel,car,valet,parking,dinner,way,server,place,group,dishes,influence,french,fusion,extent,look,cocktail,menu,everything,pork,dish,crispy,shank,bed,collard,reduction,things,pig,face,shot,schnapps,thing,stomach,person,arteries,fish,department","restaurants,fish","evening,way,department"
147,SzcCJJmreMlWCsNjupdVAA,5,"L'Albatros is definitely among my favorite fine dining restaurants in Cleveland. Nestled right in the middle of University Circle, the surrounding bohemian neighborhood consists of cultural gems such as Severance Hall, The Cleveland Museum of Art, Case Western Reserve and Wade Oval. This is a great dining option either before or after watching the Cleveland Orchestra -- rated as among the best orchestras in the world (they perform in Vienna for crying out loud).

My dishes of choice: any of the daily specials that are printed on the menu -- especially the fish. I'd include: escargot, mushroom french toast, duck cassoulet, duck confit, chicken confit... I'm sure I'm forgetting something, but once again, you can't go wrong.

The exterior is rather unassuming, much like Cleveland -- looks like nothing on the surface, but deep inside you'll find easy-going richness, culture, and pure awesomeness in a package that is lovable and unpretentious.",952,0.1203017063101482,0.03752180229225496,0.091889814614578,0.0,0.3969598889612057,0.35332678782181315,"dining,restaurants,middle,neighborhood,gems,option,orchestras,world,dishes,choice,specials,menu,fish,toast,duck,cassoulet,confit,chicken,something,exterior,nothing,surface,richness,culture,awesomeness,package","restaurants,fish,chicken",None
148,cOAjHOGcmXWJEd1Xo3xt0w,5,"As far as steaks go, this is up there with Urban Farmer. It's got the hallmarks of how I'd love my steak done: a crusted, charred surface, and a juicy, smokey center. Temperature was right on the money, with meat tender enough to cut with a butter knife.

Appetizers were great: oysters Rockefeller, lobster and corn fritters (although this was a bit on the starchy side), sides were excellent. 

The ambience was elegant, great for special occasions or simply to satisfy the carnivore in you. GROWL!!! ROAR!!! (that was my tummy)",530,0.0,0.0,0.5343132229084739,0.041014460935301984,0.05446901591672347,0.3702033002395006,"steaks,hallmarks,steak,surface,center,temperature,money,meat,tender,butter,knife,appetizers,oysters,lobster,corn,fritters,bit,side,sides,ambience,occasions,carnivore,tummy",meat,center
149,1wAIVR71cLfupzNsk13Ryg,5,"I had time to kill in the morning, so pulled into Starbucks by Green Rd. with the lot filled to the brim as usual. So I searched and wondered if there were alternatives, and lo' and behold I found this lovely, non-crowded, quaint, unique coffee shop that is connected to a boutique and gallery. The coffee was sophisticated. I ordered a soy latte made with espresso beans crushed right there and then. I'd put this up there with Pacific and all 3rd wave coffee shops out there. Go against the flow my friends.",509,0.06970969442648298,0.0,0.0,0.0,0.28193789663938323,0.6483524089341337,"time,morning,lot,brim,alternatives,coffee,shop,boutique,gallery,soy,latte,espresso,beans,wave,shops,flow,friends",coffee,"time,morning"
